filepath,filename,Jam,Label_Telur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_31.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_31.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_32.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_32.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_33.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_33.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_34.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_34.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_35.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_35.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_36.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_36.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_37.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_37.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_38.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_38.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_39.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_39.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_40.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_40.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_41.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_41.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_42.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_42.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_43.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_43.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_44.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_44.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_45.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_45.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_46.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_46.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_47.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_47.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_48.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_48.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_49.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_49.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_50.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_50.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_51.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_51.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_52.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_52.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_53.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_53.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_54.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_54.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_55.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_55.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_56.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_56.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_57.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_57.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_58.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_58.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_59.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_59.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_60.png,14:30/3. Telur Puyuh/kamera_440_480_lx_14_30_3_telur_puyuh_60.png,14:30,puyuh
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_1.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_1.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_2.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_2.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_3.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_3.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_4.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_4.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_5.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_5.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_6.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_6.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_7.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_7.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_8.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_8.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_9.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_9.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_10.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_10.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_11.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_11.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_12.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_12.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_13.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_13.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_14.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_14.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_15.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_15.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_16.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_16.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_17.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_17.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_18.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_18.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_19.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_19.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_20.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_20.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_21.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_21.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_22.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_22.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_23.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_23.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_24.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_24.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_25.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_25.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_26.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_26.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_27.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_27.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_28.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_28.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_29.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_29.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_30.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_30.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_31.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_31.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_32.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_32.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_33.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_33.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_34.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_34.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_35.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_35.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_36.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_36.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_37.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_37.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_38.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_38.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_39.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_39.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_40.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_40.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_41.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_41.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_42.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_42.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_43.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_43.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_44.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_44.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_45.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_45.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_46.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_46.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_47.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_47.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_48.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_48.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_49.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_49.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_50.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_50.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_51.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_51.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_52.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_52.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_53.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_53.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_54.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_54.png,15:00,ayampetelur
/content/drive/MyDrive/Kuning Telur - CV/Dataset_preprocessing_Cleaned256_Final/Kamera 440 - 480 lx/15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_55.png,15:00/1. Telur Ayam Petelur/kamera_440_480_lx_15_00_1_telur_ayam_petelur_55.png,15:00,ayampetelur
